UNDER_CONSTRUCTION,RERA,BHK_NO.,SQUARE_FT,READY_TO_MOVE,RESALE,LONGITUDE,LATITUDE,TARGET(PRICE_IN_LACS),city_tier,CITY_AVG,Builder,Dealer,Owner
0,0,2,6.856586992359738,1,1,23.301603,85.327386,36.0,2,56.578048780487805,0,0,1
0,1,3,7.30012469291084,1,1,27.18,78.02,44.0,2,39.883132530120484,0,0,1
0,0,4,7.815829856106151,1,1,12.904179,77.665897,100.0,1,100.29492641906096,0,1,0
0,0,3,7.559376712758784,1,1,30.697795,76.714722,150.0,3,68.53598553345388,0,1,0
0,0,2,7.158316744413208,1,1,28.9196,76.8972,55.0,2,53.83091160220994,0,0,1
0,0,3,7.313220387090301,1,1,17.7,83.2167,37.5,2,54.3564606741573,0,0,1
0,0,2,7.131699150754476,1,1,12.879728,77.650297,62.5,1,100.29492641906096,0,0,1
0,1,3,7.817158023040604,1,1,28.522931,77.357078,170.0,2,88.35898005698006,0,1,0
1,1,2,6.860712672658609,0,1,18.52783,73.875757,60.0,1,85.75869675456389,0,1,0
0,0,2,6.936396854874933,1,1,13.114624,80.188519,68.0,1,64.54308811641069,0,0,1
1,1,3,7.339722327712731,0,1,26.75,81.0,65.0,2,59.312055214723934,0,1,0
0,0,3,7.24422751560335,1,1,28.602325,77.401994,70.0,2,88.35898005698006,0,0,1
0,0,2,6.60687126324537,1,1,22.54111,88.33778,19.0,1,68.99663518299882,0,0,1
0,0,3,7.25148911128316,1,1,13.050604,77.572346,68.0,1,100.29492641906096,0,0,1
0,0,3,7.316626180120735,1,1,12.879124,77.534829,100.0,1,100.29492641906096,0,0,1
1,1,2,6.594443933840842,0,1,28.6396,77.0884,190.0,3,142.94272598870057,0,1,0
0,0,2,7.244332784348115,1,1,22.318485,73.162544,38.0,2,39.9762278978389,0,0,1
0,0,2,6.856519129067073,1,1,13.069866,80.198423,70.0,1,64.54308811641069,0,0,1
0,0,1,6.579315213989708,1,1,18.519,73.866384,50.0,1,85.75869675456389,0,0,1
0,0,3,7.625634358677801,1,1,12.752264,77.452739,140.0,1,100.29492641906096,0,0,1
0,1,2,6.939349643981694,1,1,22.312358,73.145436,20.9,2,39.9762278978389,0,0,1
0,0,3,7.270371180134939,1,1,28.506454,77.409568,82.0,2,88.35898005698006,0,1,0
0,0,2,6.754319140126331,1,0,25.9,78.33,24.0,3,142.94272598870057,1,0,0
0,0,2,6.620216073924324,1,1,27.61194,75.13972,17.5,2,51.019979188345474,0,1,0
1,1,2,7.10505155704185,0,1,12.8855,77.5638,95.0,1,100.29492641906096,0,1,0
0,0,3,7.47994984927442,1,1,26.832353,75.841749,35.0,2,51.019979188345474,0,1,0
0,0,3,7.467304402409816,1,1,21.111835,79.038732,75.0,2,44.292835820895526,0,1,0
0,0,3,7.154586266646795,1,1,12.91,77.64,110.0,1,100.29492641906096,0,1,0
0,1,3,7.546540544909538,1,1,13.010349,77.712151,150.0,1,100.29492641906096,0,0,1
0,0,2,7.049561414917052,1,1,12.942217,80.191094,47.5,1,64.54308811641069,0,0,1
0,0,2,6.907755278982137,1,1,28.574502,77.328608,120.0,3,142.94272598870057,0,1,0
0,0,2,6.98934820690465,1,1,28.592968,77.318682,170.0,3,142.94272598870057,0,1,0
0,0,2,6.99403964751515,1,1,12.96991,77.59796,60.0,1,100.29492641906096,0,1,0
0,0,2,7.003165463785796,1,1,12.852041,77.616315,50.0,1,100.29492641906096,0,0,1
0,1,3,7.323071380996517,1,1,28.6423,77.3445,76.0,2,53.83091160220994,0,1,0
0,0,2,7.1740461611093576,1,1,20.5967,72.8987,37.0,3,26.41190476190476,0,1,0
0,1,1,6.214608098422191,1,1,19.076057,73.097319,27.0,1,150.86937598321973,0,1,0
0,0,4,7.82852029111907,1,1,28.9196,76.8972,140.0,2,53.83091160220994,0,1,0
0,0,2,6.706385527225949,1,1,22.634474,88.454179,28.6,1,68.99663518299882,0,1,0
0,1,4,7.793447527281367,1,1,28.576117,77.382136,140.0,2,88.35898005698006,0,1,0
0,0,2,13.681979165339751,1,1,30.466084,74.501902,35.0,2,49.510000000000005,0,0,1
0,0,2,6.715524905774878,1,1,28.506454,77.409568,31.8,2,88.35898005698006,0,0,1
0,0,2,6.973700849760922,1,1,12.9182,80.0824,55.0,1,64.54308811641069,0,0,1
0,0,3,7.3450206998645,1,1,18.558319,73.77588,150.0,1,85.75869675456389,0,1,0
0,0,3,7.1854168030155545,1,1,18.5956,73.7981,94.0,1,85.75869675456389,0,1,0
0,1,3,7.390199610159903,1,1,28.602325,77.401994,110.0,2,88.35898005698006,0,1,0
1,1,2,6.998774677445305,0,1,19.1145,72.8712,160.0,1,150.86937598321973,0,1,0
0,0,2,6.877549436923471,1,1,24.69028,78.41889,37.5,3,142.94272598870057,0,1,0
0,0,2,6.907755278982137,1,1,21.711484,73.002962,28.0,3,24.093023255813954,0,0,1
0,0,2,6.489044944059952,1,1,12.8458,77.6727,15.0,1,100.29492641906096,0,0,1
0,0,2,6.907755278982137,1,1,12.96991,77.59796,45.0,1,100.29492641906096,0,0,1
0,1,3,7.351179511184916,1,1,21.244392,81.671075,54.5,2,34.97865168539326,0,0,1
1,1,2,6.591388431643598,0,0,18.5438,73.9438,68.9,3,142.94272598870057,0,1,0
1,1,1,6.041082172170537,0,1,18.96667,72.83333,29.5,1,150.86937598321973,0,1,0
0,0,2,6.882574980414788,1,1,9.91966,78.11939,40.0,2,48.81515151515152,0,0,1
0,0,2,7.044991003589236,1,1,28.644114,77.338923,68.0,2,53.83091160220994,0,0,1
0,1,3,6.684611727667927,1,1,24.69028,78.41889,190.0,3,142.94272598870057,0,1,0
0,0,3,7.343473430491322,1,1,13.14096,80.24818,75.0,1,64.54308811641069,0,0,1
0,0,2,6.907755278982137,1,1,30.94163,75.877554,100.0,1,150.86937598321973,0,1,0
0,0,1,6.388573362112806,1,1,27.4,82.96,92.0,1,150.86937598321973,0,1,0
0,1,3,7.187138548931723,1,1,28.40473,77.367514,48.0,2,56.12788906009245,0,1,0
0,0,3,7.150792371106826,1,1,30.662283,76.822397,33.0,2,62.27809248554914,0,1,0
1,1,3,7.440273727201448,0,1,26.86056,80.91583,69.9,2,59.312055214723934,0,1,0
0,0,3,7.40879289611967,1,1,22.709351,75.900743,61.0,2,44.15251633986928,0,0,1
0,0,2,6.982029931672458,1,1,19.035407,73.065449,120.0,3,142.94272598870057,0,1,0
1,1,2,6.573932050598427,0,0,18.602428,73.787111,56.7,1,85.75869675456389,1,0,0
0,1,2,6.897594310948516,1,1,30.594843,76.84983,23.5,2,62.27809248554914,0,1,0
1,1,2,6.897718641822687,0,1,18.96667,72.83333,80.3,1,150.86937598321973,0,1,0
0,0,2,6.684611727667927,1,1,21.15,78.98,17.0,2,44.292835820895526,0,0,1
0,0,2,7.135911372091891,1,1,22.288976,73.128222,40.0,2,39.9762278978389,0,0,1
0,0,1,6.606689148006762,1,1,19.0284965,73.3192845,77.0,3,147.67557823129252,0,1,0
0,0,3,7.575766486306904,1,1,22.24124,73.200301,33.0,2,39.9762278978389,0,1,0
0,0,2,6.87941080593137,1,1,28.9196,76.8972,40.0,2,53.83091160220994,0,0,1
0,0,3,7.363461603371048,1,1,27.16726,75.709505,100.0,1,85.75869675456389,0,1,0
0,0,2,7.0048852955150185,1,1,13.04034,77.591347,72.6,1,100.29492641906096,0,1,0
0,0,2,6.952099092770189,1,1,19.235,72.8598,160.0,3,142.94272598870057,0,1,0
1,1,4,7.383834470192125,0,0,28.429614,77.481711,140.0,2,88.35898005698006,0,1,0
0,0,3,6.8023447645188355,1,1,30.707397,76.758706,60.0,2,62.27809248554914,0,0,1
0,0,2,6.98941456421286,1,1,23.399528,85.357421,45.4,2,56.578048780487805,0,0,1
1,1,2,6.829952841070999,0,1,18.6182,73.7447,55.0,1,85.75869675456389,0,1,0
1,1,2,7.292042128567202,0,1,12.96991,77.59796,87.6,1,100.29492641906096,0,1,0
1,1,3,7.557603535379434,0,1,30.662283,76.822397,80.0,2,62.27809248554914,0,1,0
0,0,4,7.495541943884256,1,1,17.7,83.25,45.0,2,54.3564606741573,0,1,0
0,0,1,6.4723995009679465,1,1,18.518797,73.933947,78.0,3,147.67557823129252,0,1,0
0,0,3,7.170345983963886,1,1,19.262638,76.432816,53.0,3,142.94272598870057,0,1,0
0,0,2,6.956898665523107,1,1,30.547898,76.802181,26.9,3,68.53598553345388,0,1,0
0,0,2,7.170345983963886,1,1,28.40473,77.367514,53.0,2,56.12788906009245,0,1,0
0,0,3,7.1893606141582245,1,1,22.706116,73.11498,35.0,3,26.127659574468087,0,0,1
0,0,2,6.907755278982137,1,1,26.8626,75.7633,28.9,2,51.019979188345474,0,1,0
1,1,3,7.08821809939542,0,1,28.38016,77.369936,25.8,2,56.12788906009245,0,1,0
0,0,2,6.684611727667927,1,1,12.92639,80.165,35.0,1,64.54308811641069,0,0,1
0,1,3,7.577055733089136,1,1,28.602325,77.401994,150.0,2,88.35898005698006,0,1,0
1,1,2,7.05519243402009,0,1,12.86,77.786,72.0,1,100.29492641906096,0,1,0
0,0,3,7.047477222296474,1,1,25.879721,86.587391,25.0,2,51.019979188345474,0,1,0
0,0,2,7.003165463785796,1,1,22.3,73.2,60.0,2,39.9762278978389,0,0,1
0,0,2,6.882159731816507,1,1,24.395822,78.989627,27.0,2,57.32304038004751,0,0,1
0,0,2,6.907755278982137,1,1,26.900926,75.775927,31.1,2,53.83091160220994,0,1,0
1,1,3,7.466862146582429,0,1,28.429614,77.481711,88.4,2,88.35898005698006,0,1,0
1,0,1,6.214608098422191,0,1,22.58444,88.26639,13.0,1,68.99663518299882,0,1,0
1,1,2,6.71206667053301,0,0,28.25,77.07,67.5,2,173.14914841849145,0,1,0
0,0,2,6.929903512016576,1,1,12.96991,77.59796,21.0,1,100.29492641906096,0,1,0
1,0,1,6.487812151675507,0,1,18.510418,73.781944,41.6,1,85.75869675456389,0,1,0
0,1,1,6.5367666004306955,1,1,19.049989,73.077321,60.0,3,142.94272598870057,0,1,0
1,1,1,6.396947837217519,0,1,19.1145,72.8712,110.0,1,150.86937598321973,0,1,0
0,0,4,8.006367567650246,1,1,12.96991,77.59796,90.0,1,100.29492641906096,0,0,1
0,0,2,6.723976451244479,1,1,28.9196,76.8972,40.0,2,53.83091160220994,0,0,1
0,1,2,7.327349586836833,1,1,30.739007,76.748393,67.0,3,43.83673469387755,0,1,0
1,0,2,7.003165463785796,0,1,12.997338,77.5629,40.0,2,54.3564606741573,0,0,1
0,0,3,7.181607500384409,1,1,28.506454,77.409568,90.0,2,88.35898005698006,0,0,1
1,1,3,7.326355729513787,0,0,12.9407,77.7466,72.8,1,100.29492641906096,1,0,0
1,0,2,7.064728118767114,0,1,12.98556,77.66389,55.0,1,100.29492641906096,0,1,0
0,0,1,6.449065409667875,1,1,22.803593,83.755013,100.0,1,150.86937598321973,0,1,0
0,0,3,7.710952315536979,1,1,22.29691,70.79836,190.0,2,46.348192771084335,0,0,1
0,0,2,6.8605612843410775,1,1,30.74,76.65,20.9,3,68.53598553345388,0,1,0
0,0,2,6.671771441145212,1,1,12.8092,74.8916,26.0,2,66.75327868852459,0,0,1
0,0,2,6.896891427971459,1,1,19.1758,72.8643,130.0,1,150.86937598321973,0,1,0
1,1,2,7.0045808917558405,0,1,19.068492,72.898896,140.0,3,147.67557823129252,0,1,0
0,0,1,6.477109872357899,1,1,19.049989,73.077321,40.0,3,142.94272598870057,0,1,0
0,0,2,7.146999983424601,1,1,24.58333,73.68333,36.0,3,52.675,0,0,1
0,0,2,7.067087317783951,1,1,21.17,72.83,38.7,2,57.32304038004751,0,1,0
0,0,2,6.806866284157389,1,1,40.9948233,-85.7661219,65.0,1,100.29492641906096,0,0,1
0,0,3,7.173349755308664,1,1,22.519728,88.38573,80.0,1,68.99663518299882,0,1,0
0,0,2,7.060580672147708,1,1,12.912302,77.633658,93.0,1,100.29492641906096,0,0,1
0,0,2,7.150763959168674,1,1,20.098413,79.10786,68.0,1,100.29492641906096,0,1,0
0,1,2,6.956563624891042,1,1,18.49667,73.94167,55.0,1,85.75869675456389,0,1,0
0,0,2,6.751134305239749,1,1,24.69028,78.41889,67.0,3,142.94272598870057,0,1,0
0,0,3,7.396392987841996,1,1,12.875343,74.85017,78.0,2,66.75327868852459,0,0,1
0,0,2,6.907755278982137,1,1,24.69028,78.41889,3.5,3,142.94272598870057,0,1,0
0,0,2,7.199891701569965,1,1,28.431862,77.351104,51.0,2,56.12788906009245,0,1,0
0,1,3,7.256249490491426,1,0,13.0306,77.6485,120.0,1,100.29492641906096,0,1,0
0,0,3,6.900393554158518,1,1,24.69028,78.41889,180.0,3,142.94272598870057,0,1,0
0,0,1,6.263710811457424,1,1,28.2102,76.8606,12.0,3,25.418633540372674,0,1,0
0,0,2,6.8826446352814346,1,1,24.617977,73.708104,35.0,3,52.675,0,0,1
1,1,2,6.590214565473647,0,1,26.942315,80.905947,25.9,2,59.312055214723934,0,1,0
0,1,2,6.676996353926955,1,1,18.440853,73.90536,45.0,1,85.75869675456389,0,1,0
0,0,2,6.9931770106548825,1,1,22.54111,88.33778,48.0,1,68.99663518299882,0,0,1
0,0,3,7.657825606875703,1,1,12.9958935,77.761394,120.0,1,100.29492641906096,0,1,0
0,1,3,7.442190768599262,1,1,30.662283,76.822397,60.0,2,62.27809248554914,0,1,0
0,0,2,6.904416377750067,1,1,24.69028,78.41889,59.8,3,142.94272598870057,0,1,0
1,1,3,7.316292586382895,0,1,13.0519,77.5416,97.8,1,100.29492641906096,0,1,0
0,0,2,7.034452932208095,1,1,12.848285,77.591765,60.0,1,100.29492641906096,0,1,0
1,1,3,7.337096926295546,0,0,22.288976,73.128222,32.0,2,39.9762278978389,0,1,0
0,0,2,7.236874541482593,1,1,13.01664,80.205129,81.3,1,64.54308811641069,0,1,0
0,0,3,7.418580902948127,1,1,30.725549,76.755804,160.0,3,142.94272598870057,0,1,0
0,0,1,6.376881959863243,1,1,28.66667,77.41667,24.0,2,53.83091160220994,0,0,1
0,0,2,7.0122614583986635,1,1,28.567633,77.383124,65.0,2,88.35898005698006,0,1,0
0,0,2,6.77997408270201,1,1,18.731884,73.678339,46.0,1,64.54308811641069,0,0,1
0,0,3,7.142836895187698,1,1,28.506454,77.409568,79.0,2,88.35898005698006,0,0,1
0,0,3,7.14208925923667,1,1,22.54111,88.33778,82.0,1,68.99663518299882,0,1,0
0,0,3,7.575705348376203,1,1,22.802995,86.167625,58.0,2,44.47581395348837,0,1,0
1,1,2,6.1247767456174795,0,1,19.245347,73.124577,39.1,3,142.94272598870057,0,1,0
0,0,2,6.506967760474284,1,1,17.546483,78.480303,20.0,3,55.23577981651376,0,0,1
1,1,2,6.745239682772924,0,1,19.1759,72.9522,150.0,3,142.94272598870057,0,1,0
1,1,2,6.505850777035641,0,0,24.69028,78.41889,69.4,3,142.94272598870057,0,1,0
0,0,3,7.2298537034021875,1,1,17.7,83.25,67.0,2,54.3564606741573,0,0,1
0,0,2,6.684611727667927,1,1,24.090195,87.990011,48.0,1,64.54308811641069,0,0,1
0,1,2,6.907755278982137,1,1,28.2102,76.8606,25.0,3,25.418633540372674,0,0,1
0,0,2,6.745505616522856,1,1,22.710469,88.793352,26.0,1,68.99663518299882,0,0,1
0,0,2,6.897672943626758,1,1,28.568966,77.335388,75.0,2,88.35898005698006,0,1,0
0,0,3,7.613343161597567,1,1,23.176071,72.651016,55.0,3,43.40881355932204,0,1,0
0,1,2,7.038861044525446,1,1,28.560719,77.386208,80.0,2,88.35898005698006,0,0,1
1,1,1,6.36317255845118,0,1,19.6394,72.7256,18.0,3,22.397196261682243,0,0,1
0,0,2,6.912037160628534,1,1,18.96667,72.83333,110.0,1,150.86937598321973,0,1,0
0,0,3,7.207779874899504,1,1,13.037276,80.255185,150.0,1,64.54308811641069,0,1,0
1,1,4,8.122831161670675,0,1,30.654128,76.732427,160.0,3,68.53598553345388,0,1,0
0,1,2,6.989507781046896,1,1,28.568096,77.390253,60.0,2,88.35898005698006,0,0,1
0,1,1,6.393674957428831,1,1,19.1955,72.8728,100.0,3,142.94272598870057,0,1,0
0,0,3,7.528328130141495,1,1,28.365512,77.346306,55.0,2,56.12788906009245,0,1,0
0,1,2,7.0475203465698035,1,1,24.69028,78.41889,160.0,3,142.94272598870057,0,1,0
1,0,3,7.258412150595307,0,0,13.101004,77.57871,78.1,1,100.29492641906096,0,1,0
1,1,2,7.102101028716333,0,0,28.47944,76.971432,75.3,2,173.14914841849145,0,1,0
0,0,2,6.709439131905204,1,1,13.03758,80.185955,46.0,1,64.54308811641069,0,0,1
1,0,3,7.148710274934833,0,0,12.96991,77.59796,43.9,1,100.29492641906096,1,0,0
0,0,2,6.573982099307448,1,0,12.9974,80.0966,26.5,1,64.54308811641069,1,0,0
0,1,3,7.39019142817643,1,1,24.69028,78.41889,180.0,3,142.94272598870057,0,1,0
0,0,2,6.7708023272660975,1,1,13.0511,80.2125,93.0,1,64.54308811641069,0,1,0
0,0,2,6.887585072156879,1,1,19.05871,72.89969,160.0,1,150.86937598321973,0,1,0
0,0,3,7.863422291523705,1,1,28.452268,77.288522,90.0,2,56.12788906009245,0,1,0
0,0,2,6.693428257100223,1,1,19.283359,72.864964,72.0,1,150.86937598321973,0,1,0
1,0,2,7.148988780032539,0,1,20.243276,85.726324,50.9,2,60.59553191489361,0,1,0
0,1,2,7.0157581716847925,1,1,18.5438,73.9438,80.0,1,85.75869675456389,0,1,0
0,0,2,6.9567354612874555,1,1,23.329544,85.31537,50.0,3,44.42857142857143,0,0,1
1,1,2,6.712010701829015,0,1,25.432245,81.773254,25.9,3,51.82448979591837,0,1,0
1,0,3,7.170190134034978,0,1,18.510418,73.781944,85.0,1,85.75869675456389,0,1,0
0,0,3,6.934867228955715,1,1,26.8626,75.7633,32.9,2,51.019979188345474,0,1,0
0,0,2,6.966090855638433,1,1,21.727408,73.030763,24.0,3,24.093023255813954,0,0,1
0,1,2,7.22986954796771,1,1,28.558047,77.392752,84.5,2,88.35898005698006,0,0,1
0,0,1,6.432537991810973,1,1,21.122092,79.045277,110.0,3,147.67557823129252,0,1,0
0,0,2,7.149149471139246,1,1,28.431862,77.351104,47.0,2,56.12788906009245,0,1,0
0,0,2,6.887462575676325,1,1,22.598052,88.519625,40.0,1,68.99663518299882,0,1,0
0,0,2,6.980018799394354,1,1,12.840956,77.659441,70.0,1,100.29492641906096,0,0,1
1,1,2,6.9981050051449065,0,1,30.684523,76.691728,55.1,3,68.53598553345388,0,1,0
0,1,2,7.131615419085262,1,0,26.474702,74.595478,34.9,2,36.23809523809524,0,1,0
0,0,2,7.098431640328445,1,1,35.0,136.0,75.0,1,100.29492641906096,0,0,1
0,1,3,7.411546876286512,1,1,28.542768,77.365736,85.0,2,88.35898005698006,0,1,0
0,0,4,7.783341670247878,1,1,22.312358,73.145436,68.0,2,39.9762278978389,0,0,1
0,0,1,6.253984379281882,1,1,22.470809,88.363181,18.0,1,68.99663518299882,0,1,0
0,0,3,7.371379301114834,1,1,13.219742,76.698537,130.0,1,100.29492641906096,0,0,1
0,0,2,7.008219279552394,1,0,12.817911,74.859295,24.9,2,66.75327868852459,1,0,0
0,0,1,6.453744236822937,1,1,19.2836,72.8675,52.0,3,142.94272598870057,0,1,0
0,0,2,7.087692583203525,1,1,12.957468,77.516563,62.0,1,100.29492641906096,0,0,1
0,1,1,6.469252239894699,1,1,19.18,72.96333,52.0,1,150.86937598321973,0,1,0
0,0,2,6.942402682208052,1,1,12.863492,77.74143,37.0,1,100.29492641906096,0,0,1
1,1,2,7.176691308940374,0,1,30.662283,76.822397,45.8,2,62.27809248554914,0,1,0
1,0,2,6.813691205255045,0,1,25.61,85.14139,36.5,2,55.80121951219512,0,0,1
0,0,2,6.907755278982137,1,1,28.588021,77.391359,37.0,2,88.35898005698006,0,0,1
0,1,3,7.362157113852246,1,1,21.0,77.0,58.0,2,59.312055214723934,0,0,1
0,1,4,7.96907178276655,1,1,28.558047,77.392752,190.0,2,88.35898005698006,0,0,1
0,0,3,7.29641326877392,1,1,9.930471,76.271273,59.0,2,87.75099009900991,0,1,0
0,0,2,7.090076835776092,1,1,24.395822,78.989627,42.0,2,57.32304038004751,0,1,0
0,1,1,6.473954698470762,1,1,12.919423,77.522774,45.0,1,100.29492641906096,0,0,1
0,0,2,6.791276797599678,1,1,19.1955,72.8728,150.0,3,142.94272598870057,0,1,0
1,1,3,7.413040722652513,0,0,28.514348,76.983292,150.0,2,173.14914841849145,0,1,0
0,0,2,6.956574855099986,1,1,28.553374,77.355611,34.0,2,88.35898005698006,0,1,0
0,0,1,6.46149279198825,1,1,19.033956,73.075342,65.0,3,142.94272598870057,0,1,0
0,0,2,6.745377663851958,1,1,26.75,81.0,46.0,2,59.312055214723934,0,0,1
0,1,4,7.791606880493512,1,1,30.662283,76.822397,69.0,2,62.27809248554914,0,1,0
0,0,2,6.856586992359738,1,1,26.842585,80.922058,40.0,2,59.312055214723934,0,0,1
1,0,2,6.857605495273808,0,1,12.852401,80.059339,42.0,1,64.54308811641069,0,1,0
0,0,2,7.336059878834318,1,0,28.406794,76.936447,77.5,2,173.14914841849145,0,1,0
0,0,2,6.47711943253595,1,1,22.5922,88.484911,30.6,1,68.99663518299882,0,1,0
0,0,1,6.179884662333406,1,1,16.127484,73.714781,15.0,3,30.681818181818183,0,0,1
0,0,2,7.113222645366204,1,1,18.5993,73.7625,75.0,1,85.75869675456389,0,0,1
0,0,4,7.798326967516067,1,1,12.8706,77.6279,190.0,1,100.29492641906096,0,0,1
0,0,3,7.495483122154292,1,1,28.874383,77.113251,34.0,3,48.746153846153845,0,0,1
1,1,2,6.834703987344863,0,1,24.69028,78.41889,140.0,3,142.94272598870057,0,1,0
0,0,3,7.400004517150192,1,1,12.9958935,77.761394,120.0,1,100.29492641906096,0,1,0
0,1,3,7.402130544920748,1,1,17.815234,83.35818,62.3,2,54.3564606741573,0,1,0
1,1,1,6.52064601914875,0,1,28.6396,77.0884,92.0,3,142.94272598870057,0,1,0
0,0,2,7.064994055726128,1,1,13.0318,77.6583,40.0,1,100.29492641906096,0,1,0
1,0,3,6.982128538586888,0,0,29.977332,77.544062,40.6,2,51.646067415730336,1,0,0
0,0,3,7.262169696254586,1,1,22.483287,88.263398,50.5,1,68.99663518299882,0,0,1
0,0,2,7.15858630755534,1,1,28.63676,77.36315,65.0,2,53.83091160220994,0,0,1
0,1,3,7.237000361094625,1,1,28.6423,77.3445,75.0,2,53.83091160220994,0,1,0
0,1,1,6.380174262341642,1,1,24.69028,78.41889,29.0,3,142.94272598870057,0,1,0
0,0,3,7.467484709602842,1,1,9.966018,76.318152,88.0,2,87.75099009900991,0,0,1
0,0,2,6.684611727667927,1,1,10.500115,76.208977,35.0,2,55.48947368421053,0,1,0
0,0,3,7.429626530376406,1,1,28.506454,77.409568,88.0,2,88.35898005698006,0,0,1
0,0,2,7.199273081357133,1,1,28.431862,77.351104,50.5,2,56.12788906009245,0,1,0
1,1,2,6.624963191840157,0,0,24.69028,78.41889,20.5,3,142.94272598870057,1,0,0
0,0,3,7.649812630796091,1,1,26.86056,80.91583,150.0,2,59.312055214723934,0,0,1
0,0,2,6.85964561839761,1,1,18.52361,73.84778,70.0,1,85.75869675456389,0,0,1
0,0,2,6.907755278982137,1,1,21.159193,81.338557,21.0,2,26.525641025641026,0,0,1
0,0,3,7.170266613403543,1,1,26.483325,80.320427,68.0,2,74.00989010989011,0,0,1
1,0,2,6.805750139968921,0,1,22.7,88.45,20.3,1,68.99663518299882,0,1,0
1,0,3,7.182698325502642,0,1,26.675324,88.36301,26.0,2,37.71204819277108,0,1,0
0,0,1,6.040318713276862,1,1,11.04556,77.03404,25.0,2,68.75496644295302,0,0,1
0,0,2,6.69103229551305,1,1,22.732878,75.899356,25.0,2,44.15251633986928,0,0,1
0,0,3,7.203170881950344,1,1,26.807408,75.838659,45.0,2,51.019979188345474,0,0,1
0,0,3,7.554355706168787,1,1,28.406388,77.342588,68.0,2,56.12788906009245,0,1,0
0,1,2,7.00333472616711,1,1,12.86,77.786,26.0,1,100.29492641906096,0,1,0
0,0,2,6.757120978440238,1,1,22.54111,88.33778,35.0,1,68.99663518299882,0,1,0
0,1,1,6.0867747269123065,1,0,18.966114,73.148278,44.0,3,147.67557823129252,0,1,0
0,0,2,6.8937114990253585,1,1,18.615805,73.775025,70.0,1,85.75869675456389,0,0,1
0,0,2,6.709372914004627,1,1,10.159679,76.38519,35.0,2,87.75099009900991,0,0,1
1,1,1,5.906142253268455,0,1,18.966114,73.148278,39.7,1,150.86937598321973,0,1,0
0,0,1,6.445783821464386,1,1,30.678174,76.712936,25.0,3,68.53598553345388,0,1,0
0,0,2,6.94712484067231,1,1,26.900926,75.775927,43.0,2,53.83091160220994,0,1,0
0,1,2,6.906755778648053,1,1,19.239813,72.962722,180.0,1,150.86937598321973,0,1,0
0,1,1,6.396898405727886,1,1,19.249861,72.963866,64.0,1,150.86937598321973,0,1,0
0,0,4,7.937152498622107,1,1,11.09,76.99778,90.0,2,68.75496644295302,0,0,1
0,0,3,6.9754502922153065,1,1,22.54111,88.33778,55.0,1,68.99663518299882,0,0,1
0,0,3,7.371051296162041,1,1,12.973237,77.646859,31.5,3,36.43809523809524,0,1,0
0,0,2,7.036288195513339,1,1,18.452663,73.93104,65.0,1,85.75869675456389,0,1,0
1,1,2,6.943785376762067,0,1,21.15389,79.08306,37.3,2,44.292835820895526,0,1,0
0,0,1,6.309944945325491,1,1,18.96,72.82,75.0,3,147.67557823129252,0,1,0
0,1,2,7.075976711260643,1,1,19.147866,72.932609,180.0,1,150.86937598321973,0,1,0
0,0,3,7.467400479056447,1,1,12.96991,77.59796,85.0,1,100.29492641906096,0,0,1
0,0,3,7.390597731066549,1,1,28.406152,77.355951,37.0,2,56.12788906009245,0,1,0
0,0,2,7.14940230189824,1,1,28.431862,77.351104,45.0,2,56.12788906009245,0,1,0
0,0,4,7.911057387745922,1,1,21.17,72.83,150.0,2,57.32304038004751,0,1,0
0,0,3,6.990815219151336,1,1,22.54111,88.33778,47.3,1,68.99663518299882,0,0,1
0,0,4,7.657120139391645,1,1,12.919423,77.522774,120.0,1,100.29492641906096,0,0,1
1,0,2,6.941717435321318,0,1,12.952357,77.722506,56.9,1,100.29492641906096,0,1,0
0,0,3,7.207668713162898,1,1,30.327966,78.046144,68.0,2,63.819083969465645,0,0,1
0,0,1,5.940315263139907,1,1,30.73528,76.79111,25.0,2,62.27809248554914,0,1,0
0,0,3,7.570049995876317,1,1,13.0519,77.5416,120.0,1,100.29492641906096,0,1,0
1,0,3,7.139008548657191,0,1,12.919423,77.522774,65.0,1,100.29492641906096,0,1,0
0,1,3,7.3747633992924495,1,1,28.506454,77.409568,80.0,2,88.35898005698006,0,0,1
0,0,3,7.347501320880376,1,1,23.386124,85.393116,50.0,2,56.578048780487805,0,0,1
0,0,3,7.258542825859739,1,1,22.494831,88.370567,75.0,1,68.99663518299882,0,1,0
1,1,2,7.027556478552822,0,1,20.26444,85.82806,31.0,2,60.59553191489361,0,0,1
0,0,2,6.613594240484447,1,1,22.7,88.35,20.0,1,68.99663518299882,0,0,1
0,0,2,7.009788004483289,1,1,24.69028,78.41889,130.0,3,142.94272598870057,0,1,0
0,0,3,7.090076835776092,1,1,27.888142,78.093762,45.0,2,41.31818181818182,0,0,1
0,0,2,6.907755278982137,1,1,22.56972,88.36972,30.0,1,68.99663518299882,0,0,1
0,0,3,6.980214358888481,1,1,26.91667,75.86667,28.9,2,51.019979188345474,0,0,1
0,1,3,7.438556878547999,1,1,28.536585,77.383669,75.0,2,88.35898005698006,0,1,0
0,1,2,7.003223366318411,1,1,29.914435,78.055308,38.0,3,28.005000000000003,0,0,1
